time_ms;rssi_unfiltered;rssi_kalman;rssi_median;distance_unfiltered;distance_kalman;distance_median;
12:17:36;-67;-66.84998;-67.0;0.17190722;0.16844945;0.17190722;
12:17:37;-70;-67.47999;-67.0;0.25808614;0.18345465;0.17190722;
12:17:38;-70;-67.98399;-67.0;0.25808614;0.19641566;0.17190722;
12:17:39;-66;-67.5872;-67.0;0.15013108;0.186138;0.17190722;
12:17:40;-67;-67.46976;-67.0;0.17190722;0.1832006;0.17190722;
12:17:41;-66;-67.175804;-67.0;0.15013108;0.17604978;0.17190722;
12:17:42;-67;-67.14064;-67.0;0.17190722;0.17521329;0.17190722;
12:17:44;-70;-67.71251;-67.0;0.25808614;0.18932432;0.17190722;
12:17:46;-70;-68.170006;-67.0;0.25808614;0.20142713;0.17190722;
12:17:47;-70;-68.536;-68.5;0.25808614;0.21166411;0.21063446;
12:17:47;-64;-67.6288;-68.5;0.114504755;0.18718985;0.21063446;
12:17:48;-72;-68.50304;-68.5;0.33838552;0.21072112;0.21063446;
12:17:49;-73;-69.40243;-68.5;0.3874675;0.23801996;0.21063446;
12:17:50;-74;-70.321945;-70.0;0.44366872;0.26958933;0.25808614;
12:17:52;-70;-70.25755;-70.0;0.25808614;0.26724824;0.25808614;
12:17:53;-74;-71.00604;-70.0;0.44366872;0.2957629;0.25808614;
12:17:53;-71;-71.00484;-70.5;0.2955209;0.2957146;0.27617;
12:17:54;-75;-71.80387;-71.5;0.5080218;0.32951468;0.31622776;
12:17:56;-71;-71.6431;-71.5;0.2955209;0.32241663;0.31622776;
12:17:56;-72;-71.71448;-72.0;0.33838552;0.32554898;0.33838552;
12:17:57;-76;-72.57158;-72.5;0.58170915;0.36562347;0.36209583;
12:17:58;-70;-72.05727;-72.5;0.25808614;0.3410204;0.36209583;
12:17:59;-72;-72.045815;-72.0;0.33838552;0.34049186;0.33838552;
12:18:00;-73;-72.23665;-72.0;0.3874675;0.34940755;0.33838552;
12:18:01;-75;-72.78932;-72.5;0.5080218;0.37656718;0.36209583;
12:18:02;-76;-73.43146;-72.5;0.58170915;0.41078556;0.36209583;
12:18:03;-70;-72.74516;-72.5;0.25808614;0.37432158;0.36209583;
12:18:09;-76;-73.39613;-72.5;0.58170915;0.4088248;0.36209583;
12:18:10;-70;-72.7169;-72.5;0.25808614;0.37289158;0.36209583;
12:18:11;-71;-72.37352;-72.5;0.2955209;0.35594553;0.36209583;
12:18:12;-75;-72.89882;-72.5;0.5080218;0.38219365;0.36209583;
12:18:13;-74;-73.11906;-73.5;0.44366872;0.39376637;0.41461694;
12:18:14;-68;-72.095245;-73.5;0.19684194;0.34277916;0.41461694;
12:18:14;-72;-72.076195;-73.0;0.33838552;0.34189585;0.3874675;
12:18:15;-75;-72.66096;-73.0;0.5080218;0.3700766;0.3874675;
12:18:16;-69;-71.928764;-71.5;0.22539338;0.33513626;0.31622776;
12:18:17;-69;-71.34301;-71.5;0.22539338;0.30957457;0.31622776;
12:18:18;-70;-71.07441;-70.5;0.25808614;0.2985144;0.27617;
12:18:19;-75;-71.85953;-71.5;0.5080218;0.3320081;0.31622776;
12:18:23;-73;-72.08762;-72.5;0.3874675;0.3424255;0.36209583;
12:18:24;-73;-72.270096;-72.5;0.3874675;0.35099405;0.36209583;
12:18:25;-76;-73.016075;-72.5;0.58170915;0.38831207;0.36209583;
12:18:26;-78;-74.01286;-73.0;0.7626986;0.4444424;0.3874675;
12:18:26;-76;-74.41029;-74.0;0.58170915;0.46902257;0.44366872;
12:18:27;-79;-75.32823;-74.0;0.8733262;0.5311169;0.44366872;
12:18:28;-73;-74.86259;-74.0;0.3874675;0.49865392;0.44366872;
12:18:29;-76;-75.09007;-75.5;0.58170915;0.5142576;0.5436183;
12:18:32;-72;-74.47206;-75.5;0.33838552;0.47296295;0.5436183;
12:18:33;-72;-73.977646;-74.5;0.33838552;0.44232744;0.47475612;
12:18:34;-72;-73.582115;-74.5;0.33838552;0.41925412;0.47475612;
12:18:34;-76;-74.06569;-76.0;0.58170915;0.44763383;0.58170915;
12:18:36;-75;-74.25255;-75.5;0.5080218;0.4591077;0.5436183;
12:18:37;-76;-74.602036;-75.5;0.58170915;0.48136297;0.5436183;
12:18:38;-71;-73.88163;-74.0;0.2955209;0.43661222;0.44366872;
12:18:38;-75;-74.1053;-74.0;0.5080218;0.45004195;0.44366872;
12:18:39;-75;-74.28424;-75.0;0.5080218;0.46108276;0.5080218;
12:18:40;-76;-74.627396;-75.0;0.58170915;0.48301926;0.5080218;
12:18:44;-72;-74.10191;-75.0;0.33838552;0.4498355;0.5080218;
12:18:46;-72;-73.68153;-75.0;0.33838552;0.42493796;0.5080218;
12:18:46;-76;-74.145226;-75.0;0.58170915;0.4524822;0.5080218;
12:18:47;-76;-74.51618;-75.0;0.58170915;0.47579783;0.5080218;
12:18:48;-76;-74.81294;-75.5;0.58170915;0.49531212;0.5436183;
12:18:50;-74;-74.65035;-75.0;0.44366872;0.48452353;0.5080218;
12:18:50;-78;-75.32028;-75.5;0.7626986;0.5305453;0.5436183;
12:18:51;-77;-75.65623;-76.0;0.66608465;0.5552441;0.58170915;
12:18:52;-78;-76.124985;-76.0;0.7626986;0.59164053;0.58170915;
12:18:57;-78;-76.499985;-76.0;0.7626986;0.6224676;0.58170915;
12:18:58;-75;-76.19999;-76.0;0.5080218;0.5976817;0.58170915;
12:18:59;-77;-76.35999;-76.5;0.66608465;0.61077595;0.6224689;
12:19:00;-78;-76.687996;-77.0;0.7626986;0.6385225;0.66608465;
12:19:01;-79;-77.1504;-77.5;0.8733262;0.67979246;0.71275645;
12:19:02;-77;-77.120316;-77.5;0.66608465;0.6770283;0.71275645;
12:19:03;-76;-76.896255;-77.5;0.58170915;0.65679044;0.71275645;
12:19:04;-77;-76.91701;-77.0;0.66608465;0.6586391;0.66608465;
12:19:05;-78;-77.133606;-77.5;0.7626986;0.6782481;0.71275645;
12:19:06;-81;-77.90688;-77.5;1.1450475;0.7531396;0.71275645;
12:19:06;-77;-77.72551;-77.0;0.66608465;0.7348631;0.66608465;
12:19:07;-81;-78.38041;-77.5;1.1450475;0.8030266;0.71275645;
12:19:08;-81;-78.90433;-78.0;1.1450475;0.8620822;0.7626986;
12:19:10;-75;-78.12346;-77.5;0.5080218;0.77555966;0.71275645;
12:19:13;-80;-78.498764;-77.5;1.0;0.81600344;0.71275645;
12:19:14;-79;-78.599014;-78.5;0.8733262;0.82715917;0.81614006;
12:19:15;-76;-78.07921;-78.5;0.58170915;0.7709252;0.81614006;
12:19:16;-77;-77.863365;-78.5;0.66608465;0.7487134;0.81614006;
12:19:17;-77;-77.69069;-78.0;0.66608465;0.73140544;0.7626986;
12:19:18;-81;-78.352554;-78.0;1.1450475;0.80000263;0.7626986;
12:19:18;-78;-78.28204;-78.5;0.7626986;0.79239863;0.81614006;
12:19:19;-79;-78.42564;-78.5;0.8733262;0.8079609;0.81614006;
12:19:20;-80;-78.74051;-78.5;1.0;0.84316444;0.81614006;
12:19:23;-79;-78.792404;-79.0;0.8733262;0.849112;0.8733262;
12:19:24;-79;-78.83392;-79.0;0.8733262;0.8539005;0.8733262;
12:19:24;-78;-78.66714;-78.5;0.7626986;0.83482665;0.81614006;
12:19:25;-82;-79.33371;-79.0;1.311134;0.91370595;0.8733262;
12:19:26;-79;-79.26697;-79.0;0.8733262;0.9054833;0.8733262;
12:19:26;-88;-81.01357;-79.0;2.9552093;1.1471546;0.8733262;
12:19:27;-85;-81.81086;-79.0;1.9684196;1.2779715;0.8733262;
12:19:28;-83;-82.04869;-79.5;1.5013107;1.3198094;0.93451923;
